Date,Open,High,Low,Close,Adj Close,Volume
2009-08-05,477.000000,481.500000,462.750000,473.299988,393.371124,10985206
2009-08-06,467.799988,478.399994,449.500000,454.399994,377.662903,13354186
2009-08-07,446.899994,463.500000,445.100006,456.500000,379.408264,17035801
2009-08-10,466.000000,469.600006,447.000000,456.049988,379.034241,11816809
2009-08-11,456.000000,467.000000,449.600006,463.100006,384.893677,9559571
2009-08-12,456.500000,461.000000,433.000000,443.700012,368.769836,15207451
2009-08-13,450.000000,472.000000,449.799988,470.250000,390.836182,10466794
2009-08-14,473.000000,482.649994,466.549988,469.950012,390.586853,11908731
2009-08-17,451.000000,463.700012,436.100006,437.950012,363.990906,9396975
2009-08-18,439.000000,457.299988,430.149994,451.700012,375.418884,11771197
2009-08-19,452.000000,456.000000,430.000000,433.750000,360.500153,10231579
2009-08-20,435.000000,449.399994,435.000000,442.049988,367.398468,5980742
2009-08-21,442.000000,447.700012,434.100006,444.950012,369.808807,7080655
2009-08-24,452.000000,460.000000,452.000000,458.149994,380.779633,5999591
2009-08-25,452.000000,465.399994,450.250000,457.850006,380.530243,7741797
2009-08-26,461.399994,466.899994,458.000000,460.200012,382.483398,6678606
2009-08-27,457.000000,458.000000,425.000000,435.700012,362.120850,17018692
2009-08-28,433.000000,444.000000,422.000000,438.649994,364.572723,15833142
2009-08-31,430.000000,437.899994,418.649994,424.250000,352.604492,13974491
2009-09-01,429.000000,434.000000,413.049988,417.100006,346.661926,10560515
2009-09-02,412.000000,421.000000,407.500000,415.100006,344.999664,10591265
2009-09-03,427.399994,427.399994,417.049988,420.649994,349.612427,7407734
2009-09-04,421.799988,432.299988,420.200012,430.250000,357.591217,8611396
2009-09-07,434.799988,443.250000,434.549988,441.899994,367.273834,6581011
2009-09-08,448.799988,465.000000,444.299988,456.500000,379.408264,13208864
2009-09-09,455.000000,464.799988,453.200012,460.649994,382.857391,8776694
2009-09-10,467.899994,475.000000,461.250000,469.899994,390.545349,11365036
2009-09-11,478.000000,499.000000,461.549988,469.000000,389.797302,8265290
2009-09-14,465.799988,480.700012,465.450012,478.850006,397.983856,9189386
2009-09-15,477.799988,493.500000,477.799988,492.450012,409.287140,8276122
2009-09-16,500.000000,533.900024,496.549988,530.099976,440.578918,19209821
2009-09-17,538.000000,542.200012,518.099976,520.950012,432.974243,12448005
2009-09-18,515.150024,533.799988,515.000000,517.849976,430.397675,11142570
2009-09-22,517.599976,526.599976,510.000000,522.400024,434.179352,8399475
2009-09-23,523.000000,530.900024,518.099976,520.599976,432.683289,7530923
2009-09-24,510.149994,517.250000,503.549988,512.650024,426.075867,9768403
2009-09-25,508.000000,514.349976,493.350006,498.350006,414.190796,11152901
2009-09-29,499.100006,510.000000,499.100006,504.049988,418.928162,6358739
2009-09-30,503.000000,514.799988,503.000000,509.450012,423.416290,5572630
2009-10-01,508.450012,514.900024,502.049988,510.799988,424.538239,8658154
2009-10-05,510.600006,510.600006,494.399994,497.000000,413.068756,7002810
2009-10-06,507.750000,513.500000,492.600006,510.399994,424.205811,8224494
2009-10-07,517.049988,526.599976,511.600006,516.900024,429.608124,8606953
2009-10-08,522.000000,538.400024,521.099976,534.950012,444.609985,9198067
2009-10-09,539.700012,545.349976,529.000000,532.549988,442.615234,9948448
2009-10-12,533.700012,549.400024,532.700012,545.599976,453.461365,7329884
2009-10-13,546.299988,546.299988,546.299988,546.299988,454.043213,0
2009-10-14,549.000000,575.700012,549.000000,571.299988,474.821289,8813734
2009-10-15,578.900024,585.400024,570.200012,574.650024,477.605652,8202665
2009-10-16,573.700012,574.450012,562.299988,566.650024,470.956573,5308294
2009-10-20,566.450012,580.650024,565.500000,575.150024,478.021149,5988597
2009-10-21,573.900024,575.200012,550.849976,553.150024,459.736420,5125126
2009-10-22,552.000000,556.000000,539.349976,542.400024,450.801880,6308023
2009-10-23,551.000000,553.799988,527.299988,529.650024,440.204987,6100596
2009-10-26,529.000000,553.349976,526.599976,539.849976,448.682434,6863578
2009-10-27,538.000000,538.000000,494.649994,500.799988,416.227020,10340373
2009-10-28,500.000000,503.700012,477.250000,481.299988,400.020081,12594206
2009-10-29,470.000000,477.100006,462.200012,467.649994,388.675293,11129689
2009-10-30,480.000000,493.000000,465.000000,471.549988,391.916656,6865710
2009-11-03,471.500000,475.250000,440.049988,445.299988,370.099640,6751058
2009-11-04,457.000000,472.000000,433.200012,469.000000,389.797302,12326538
2009-11-05,468.500000,488.000000,458.100006,485.750000,403.718628,9770555
2009-11-06,493.399994,507.000000,490.000000,499.799988,415.395935,8343962
2009-11-09,502.000000,513.000000,501.149994,509.200012,423.208496,6678530
2009-11-10,514.900024,516.700012,500.000000,504.649994,419.426849,7627565
2009-11-11,508.000000,529.500000,503.850006,526.549988,437.628479,7116168
2009-11-12,524.000000,524.000000,507.299988,512.049988,425.577209,9179338
2009-11-13,512.000000,525.000000,505.000000,520.750000,432.808044,7009699
2009-11-16,526.200012,544.200012,526.200012,536.549988,445.939728,7261189
2009-11-17,540.000000,544.799988,530.500000,538.799988,447.809692,6608881
2009-11-18,542.000000,550.700012,525.049988,547.400024,454.957428,9652594
2009-11-19,545.000000,555.700012,532.500000,537.150024,446.438416,10571023
2009-11-20,532.000000,555.000000,524.000000,552.950012,459.570251,9239764
2009-11-23,552.000000,576.950012,550.000000,573.049988,476.275696,9541497
2009-11-24,578.000000,578.950012,555.849976,558.700012,464.349182,10712390
2009-11-25,562.000000,570.950012,557.000000,563.099976,468.006073,5527484
2009-11-26,564.000000,567.900024,528.349976,543.700012,451.882324,17943404
2009-11-27,525.000000,553.599976,517.000000,544.849976,452.838013,12931402
2009-11-30,550.000000,582.000000,531.650024,579.200012,481.387207,14212273
2009-12-01,589.400024,590.799988,574.049988,581.650024,483.423462,9386312
2009-12-02,586.000000,591.400024,572.200012,574.799988,477.730194,8612246
2009-12-03,577.099976,590.000000,574.099976,583.599976,485.044098,7635721
2009-12-04,576.000000,584.000000,571.650024,575.950012,478.686005,7333245
2009-12-07,570.000000,574.900024,553.299988,555.849976,461.980377,6806618
2009-12-08,550.000000,570.900024,550.000000,568.200012,472.244781,7831437
2009-12-09,564.000000,564.000000,541.549988,544.900024,452.879639,10837271
2009-12-10,550.000000,556.549988,541.200012,548.950012,456.245697,8901650
2009-12-11,559.700012,559.700012,536.450012,546.549988,454.250977,9360250
2009-12-14,546.549988,553.000000,539.250000,544.500000,452.547211,6548575
2009-12-15,550.000000,557.000000,544.000000,546.500000,454.209412,6628905
2009-12-16,547.000000,560.349976,542.650024,557.650024,463.476440,9122902
2009-12-17,556.000000,568.900024,556.000000,564.200012,468.920319,8455208
2009-12-18,562.000000,572.500000,558.849976,563.250000,468.130737,8162541
2009-12-21,567.000000,571.250000,553.000000,555.900024,462.022003,6794820
2009-12-22,568.000000,580.400024,558.500000,577.200012,479.724976,7552969
2009-12-23,581.000000,606.400024,577.000000,604.049988,502.040558,10387819
2009-12-24,608.299988,618.349976,598.000000,615.599976,511.640045,9737947
2009-12-29,615.500000,627.900024,615.500000,622.049988,517.000793,7639331
2009-12-30,620.000000,626.700012,612.599976,614.799988,510.975220,7309265
2009-12-31,617.650024,623.900024,612.650024,617.700012,513.385437,7667402
2010-01-04,617.000000,636.500000,616.900024,633.750000,526.725098,5569757
2010-01-05,638.549988,654.799988,638.549988,649.099976,539.482727,7801935
2010-01-06,660.000000,660.000000,637.000000,642.049988,533.623352,7350435
2010-01-07,644.900024,652.799988,640.099976,649.799988,540.064575,7635704
2010-01-08,651.000000,661.500000,640.900024,648.450012,538.942505,8199586
2010-01-11,650.000000,655.900024,645.200012,648.500000,538.984131,6640749
2010-01-12,641.500000,648.750000,623.849976,625.549988,519.909729,6832387
2010-01-13,615.000000,641.799988,615.000000,639.250000,531.296204,10315049
2010-01-14,644.750000,651.200012,641.549988,647.700012,538.319336,6642444
2010-01-15,650.000000,650.950012,640.000000,645.150024,536.199890,4292540
2010-01-18,642.000000,642.000000,630.750000,637.500000,529.841736,5948930
2010-01-19,636.000000,645.599976,632.000000,637.650024,529.966431,5015647
2010-01-20,638.000000,657.400024,638.000000,653.700012,543.305969,7929039
2010-01-21,649.500000,659.500000,642.250000,648.000000,538.568604,10916900
2010-01-22,641.099976,641.099976,617.000000,624.549988,519.078735,8780340
2010-01-25,620.000000,625.700012,606.900024,609.900024,506.902740,5328645
2010-01-27,636.250000,636.250000,553.250000,559.650024,465.138733,10905233
2010-01-28,566.000000,589.400024,565.000000,585.400024,486.540100,12582874
2010-01-29,578.000000,581.000000,551.700012,569.099976,472.992828,11590124
2010-02-01,560.000000,584.799988,557.950012,579.849976,481.927399,6917219
2010-02-02,585.000000,594.599976,570.650024,573.299988,476.483551,9193208
2010-02-03,578.000000,603.599976,577.099976,600.400024,499.006989,9026480
2010-02-04,596.000000,596.000000,574.000000,577.700012,480.140442,6958982
2010-02-05,540.000000,561.500000,540.000000,550.200012,457.284546,8789441
2010-02-06,null,null,null,null,null,null
2010-02-08,550.000000,565.900024,528.099976,533.849976,443.695679,14263921
2010-02-09,531.000000,542.200012,530.000000,533.549988,443.446350,7347298
2010-02-10,536.000000,544.700012,519.299988,522.450012,434.220917,6927734
2010-02-11,524.849976,538.349976,524.849976,533.950012,443.778839,6424782
2010-02-15,537.500000,544.500000,530.599976,539.900024,448.724030,7261457
2010-02-16,542.000000,552.000000,540.049988,550.099976,457.201477,6424900
2010-02-17,545.099976,586.299988,545.099976,584.349976,485.667419,9588185
2010-02-18,584.000000,587.000000,570.099976,577.150024,479.683472,4882515
2010-02-19,568.000000,572.400024,556.549988,560.750000,466.052948,7575148
2010-02-22,568.000000,580.400024,567.000000,572.750000,476.026489,5758609
2010-02-23,567.099976,580.400024,565.099976,575.500000,478.312073,5695239
2010-02-24,572.000000,574.799988,563.549988,567.299988,471.496765,5146093
2010-02-25,569.000000,574.000000,560.049988,569.250000,473.117523,4366133
2010-02-26,570.000000,592.299988,564.000000,574.349976,477.356262,5474152
2010-03-02,581.150024,610.750000,581.150024,608.900024,506.071625,6672759
2010-03-03,610.000000,617.299988,604.299988,608.200012,505.489868,6214107
2010-03-04,610.000000,620.599976,603.099976,617.549988,513.260803,7308328
2010-03-05,620.000000,627.500000,616.000000,618.099976,513.717896,4629661
2010-03-08,623.650024,628.000000,616.750000,621.750000,516.751526,4379701
2010-03-09,620.000000,622.349976,611.000000,614.700012,510.892090,3760466
2010-03-10,616.049988,619.700012,602.500000,612.200012,508.814301,3534798
2010-03-11,612.000000,615.000000,602.400024,608.299988,505.572754,3344042
2010-03-12,610.000000,613.900024,603.650024,607.549988,504.949646,4003456
2010-03-15,605.200012,616.900024,604.150024,610.049988,507.027374,3397854
2010-03-16,610.900024,631.000000,608.250000,627.200012,521.281067,4462541
2010-03-17,536.000000,643.500000,536.000000,632.099976,525.353699,5722422
2010-03-18,635.000000,641.650024,630.099976,639.200012,531.254639,4070479
2010-03-19,640.500000,645.500000,636.349976,644.250000,535.451904,3444527
2010-03-22,636.150024,643.700012,626.650024,629.049988,522.818665,3846658
2010-03-23,632.000000,640.250000,628.599976,637.950012,530.215759,3779833
2010-03-25,637.000000,640.900024,624.549988,638.200012,530.423584,4284271
2010-03-26,640.000000,650.000000,636.299988,644.099976,535.327087,3672833
2010-03-29,639.799988,650.849976,636.400024,643.549988,534.869934,2553963
2010-03-30,645.000000,650.000000,632.099976,634.750000,527.556152,3017309
2010-03-31,635.000000,639.599976,626.099976,632.049988,525.312134,3943798
2010-04-01,636.000000,654.000000,635.200012,652.200012,542.059265,4256033
2010-04-05,655.200012,679.799988,655.200012,678.500000,563.917847,6019755
2010-04-06,681.500000,694.900024,673.000000,687.599976,571.481018,5850879
2010-04-07,690.000000,692.799988,677.500000,685.650024,569.860413,3908562
2010-04-08,680.000000,739.000000,668.200012,671.250000,557.892212,3890652
2010-04-09,674.000000,686.000000,671.200012,676.200012,562.006226,3158059
2010-04-12,678.000000,688.400024,670.500000,684.250000,568.696777,4104603
2010-04-13,682.450012,693.500000,675.549988,691.950012,575.096436,5211657
2010-04-15,695.900024,701.299988,678.099976,686.099976,570.234314,5249737
2010-04-16,684.000000,698.299988,676.000000,695.700012,578.213135,4318168
2010-04-19,682.700012,688.000000,662.450012,669.799988,556.687012,6370332
2010-04-20,673.000000,685.000000,665.500000,670.849976,557.559692,4387411
2010-04-21,673.099976,679.799988,665.700012,668.849976,555.897461,3137485
2010-04-22,665.099976,673.450012,649.700012,655.299988,544.635803,6551436
2010-04-23,656.000000,662.700012,643.049988,648.349976,538.859436,6395052
2010-04-26,650.000000,664.700012,650.000000,656.849976,545.923950,4236696
2010-04-27,655.099976,657.700012,646.349976,647.500000,538.152954,3649476
2010-04-28,644.000000,644.000000,622.349976,624.349976,518.912476,5097550
2010-04-29,628.000000,640.599976,626.299988,632.650024,525.810791,5230105
2010-04-30,640.500000,644.000000,615.000000,618.849976,514.341248,7474309
2010-05-03,610.000000,617.849976,604.000000,607.049988,504.534027,5477207
2010-05-04,607.000000,629.849976,572.150024,577.849976,480.265137,8712154
2010-05-05,570.000000,577.400024,555.700012,573.099976,476.317230,11731479
2010-05-06,573.000000,579.900024,561.200012,575.900024,478.644440,8053523
2010-05-07,560.000000,569.000000,552.450012,558.349976,464.058258,7095954
2010-05-10,598.900024,606.000000,564.000000,601.450012,499.879669,7652080
2010-05-11,605.000000,608.799988,579.000000,582.049988,483.755890,9110721
2010-05-12,582.000000,588.000000,572.000000,584.450012,485.750641,6387978
2010-05-13,585.000000,593.650024,571.549988,575.099976,477.979584,5536496
2010-05-14,574.000000,574.000000,545.500000,547.950012,455.414581,8098780
2010-05-17,532.549988,540.799988,523.000000,536.349976,445.773468,10980267
2010-05-18,538.799988,541.299988,527.500000,530.299988,440.745209,9404348
2010-05-19,525.000000,529.500000,510.350006,512.500000,425.951172,10840352
2010-05-20,515.000000,522.000000,504.000000,508.149994,422.335785,8859344
2010-05-21,497.500000,513.000000,487.299988,509.250000,423.250031,12330468
2010-05-24,516.000000,524.000000,495.100006,501.049988,416.434814,6739616
2010-05-25,495.000000,495.000000,474.250000,476.649994,396.155426,10992461
2010-05-26,478.000000,498.149994,477.100006,484.450012,402.638184,12786725
2010-05-27,483.000000,497.399994,473.549988,492.350006,409.204041,18578867
2010-05-28,500.000000,508.500000,490.049988,496.850006,412.944092,14624253
2010-05-31,496.850006,502.850006,486.250000,500.700012,416.143951,9130421
2010-06-01,500.000000,507.799988,477.000000,480.000000,398.939636,11520743
2010-06-02,485.000000,486.899994,476.399994,484.299988,402.513489,9941561
2010-06-03,490.100006,494.700012,483.250000,485.799988,403.760193,9458420
2010-06-04,484.500000,490.000000,478.549988,485.250000,403.303070,8232769
2010-06-07,471.000000,471.000000,457.500000,462.149994,384.104095,8345442
2010-06-08,464.250000,466.899994,449.100006,451.399994,375.169495,9002301
2010-06-09,453.000000,466.299988,450.549988,463.049988,384.852112,11085765
2010-06-10,468.799988,473.350006,457.700012,471.450012,391.833527,7726186
2010-06-11,475.000000,478.399994,470.649994,473.600006,393.620483,6951140
2010-06-14,476.100006,486.399994,475.549988,484.200012,402.430420,5379899
2010-06-15,484.200012,493.750000,480.649994,491.899994,408.829987,6009094
2010-06-16,495.100006,498.000000,483.799988,485.549988,403.552399,6699682
2010-06-17,486.000000,486.950012,476.450012,480.950012,399.729187,7688313
2010-06-18,482.600006,486.399994,471.200012,473.750000,393.745148,6006502
2010-06-21,480.100006,506.450012,480.100006,504.799988,419.551575,10355747
2010-06-22,508.000000,508.000000,492.299988,494.049988,410.616974,7213946
2010-06-23,491.000000,501.799988,489.450012,497.600006,413.567413,8072678
2010-06-24,498.000000,506.500000,495.000000,498.399994,414.232330,8992919
2010-06-25,498.000000,501.899994,488.299988,490.049988,407.292450,5992416
2010-06-28,490.299988,501.649994,490.299988,500.100006,415.645264,4142000
2010-06-29,499.799988,500.000000,480.000000,481.600006,400.269501,6807542
2010-06-30,470.100006,487.450012,470.100006,485.649994,403.635468,5948659
2010-07-01,483.700012,486.000000,472.250000,475.000000,394.784027,4968836
2010-07-02,475.100006,481.000000,471.149994,474.950012,394.742493,5373611
2010-07-05,476.000000,476.100006,470.000000,471.750000,392.082886,2536063
2010-07-06,473.000000,481.950012,468.100006,480.399994,399.272064,5299286
2010-07-07,484.000000,484.000000,473.500000,474.899994,394.700928,7573571
2010-07-08,484.000000,488.899994,478.100006,484.750000,402.887482,5308383
2010-07-09,488.750000,497.899994,486.500000,495.950012,412.196106,6379763
2010-07-12,495.000000,506.000000,491.500000,497.750000,420.474640,7715948
2010-07-13,495.200012,512.349976,495.000000,508.799988,429.809113,7772001
2010-07-14,515.000000,519.500000,504.000000,505.899994,427.359344,6797980
2010-07-15,507.000000,517.000000,506.100006,512.750000,433.145935,7499677
2010-07-16,514.000000,518.000000,507.000000,508.750000,429.766937,4081144
2010-07-19,502.000000,514.200012,502.000000,511.299988,431.921021,4053992
2010-07-20,515.000000,519.400024,505.250000,509.350006,430.273773,5124470
2010-07-21,518.000000,532.349976,511.149994,530.849976,448.435852,11085224
2010-07-22,530.000000,542.400024,522.250000,540.849976,456.883423,10655323
2010-07-23,541.000000,548.900024,533.500000,535.650024,452.490662,6695803
2010-07-26,536.200012,540.950012,460.000000,532.400024,449.745300,4554548
2010-07-27,540.000000,542.000000,526.200012,529.849976,447.591125,5288075
2010-07-28,530.099976,539.400024,529.250000,532.599976,449.914215,4876698
2010-07-29,531.000000,536.500000,527.400024,533.099976,450.336578,4028848
2010-07-30,530.000000,543.799988,530.000000,537.000000,453.631104,5611981
2010-08-02,450.000000,548.799988,450.000000,547.250000,462.289856,3862477
2010-08-03,550.000000,551.250000,543.200012,547.000000,462.078583,4208880
2010-08-04,547.000000,549.900024,537.099976,540.549988,456.629974,2497803
2010-08-05,544.450012,547.000000,537.049988,538.250000,454.687103,2789059
2010-08-06,537.900024,544.650024,529.500000,531.500000,448.984955,3267770
2010-08-09,534.000000,542.000000,531.150024,540.099976,456.249817,2521632
2010-08-10,541.000000,553.299988,533.650024,536.349976,453.082001,7274694
2010-08-11,538.000000,547.799988,518.650024,520.250000,439.481567,8385139
2010-08-12,518.000000,531.000000,507.500000,519.950012,439.228119,12127388
2010-08-13,540.000000,540.000000,523.799988,527.200012,445.352600,7841941
2010-08-16,528.150024,536.849976,515.000000,517.799988,437.411926,7548837
2010-08-17,518.799988,523.799988,511.200012,513.599976,433.863922,7239774
2010-08-18,515.000000,522.950012,514.349976,521.849976,440.833099,5582769
2010-08-19,521.849976,529.450012,518.400024,522.299988,441.213287,4673138
2010-08-20,520.000000,522.900024,517.049988,518.900024,438.341125,4428386
2010-08-23,520.000000,526.799988,519.650024,521.549988,440.579712,4469905
2010-08-24,521.549988,525.900024,510.399994,513.750000,433.990631,4371835
2010-08-25,511.000000,513.000000,493.000000,497.000000,419.841095,9143833
2010-08-26,500.000000,504.799988,497.000000,501.850006,423.938110,5944864
2010-08-27,505.000000,522.000000,502.000000,510.149994,430.949585,9449492
2010-08-30,521.000000,529.400024,520.150024,527.900024,445.943878,7636592
2010-08-31,524.099976,527.650024,515.549988,522.700012,441.551208,7258494
2010-09-01,526.000000,539.000000,525.700012,537.950012,454.433685,7598717
2010-09-02,542.000000,547.000000,540.099976,544.049988,459.586578,5960422
2010-09-03,545.000000,546.000000,536.349976,540.950012,456.967834,3572009
2010-09-06,544.000000,577.650024,543.099976,575.700012,486.322998,15839067
2010-09-07,573.200012,584.450012,570.250000,576.400024,486.914337,8773703
2010-09-08,572.000000,586.549988,567.900024,580.599976,490.462158,8155578
2010-09-09,583.000000,596.650024,575.049988,593.650024,501.486328,8488801
2010-09-13,599.000000,606.700012,595.400024,601.500000,508.117493,7502395
2010-09-14,604.400024,615.849976,595.099976,596.900024,504.231720,7826248
2010-09-15,600.000000,609.750000,598.400024,603.700012,509.975983,7214257
2010-09-16,606.900024,610.700012,592.099976,595.349976,502.922333,7029403
2010-09-17,597.349976,614.250000,597.349976,604.799988,510.905212,9837840
2010-09-20,606.950012,621.900024,605.599976,618.000000,522.055969,8336195
2010-09-21,620.200012,623.750000,610.500000,615.349976,519.817322,6881203
2010-09-22,619.000000,628.299988,613.400024,618.849976,522.773926,7645842
2010-09-23,621.000000,624.500000,612.000000,623.500000,526.702026,6741147
2010-09-24,625.000000,633.900024,624.000000,629.950012,532.150757,5854931
2010-09-27,635.500000,649.500000,634.200012,645.900024,545.624512,7181156
2010-09-28,645.000000,655.900024,642.000000,651.650024,550.481873,6858462
2010-09-29,650.200012,664.700012,650.200012,653.099976,551.706604,7108846
2010-09-30,653.000000,658.000000,642.099976,651.849976,550.650696,7579739
2010-10-01,653.500000,674.250000,653.500000,667.799988,564.124512,8031126
2010-10-04,672.000000,680.599976,666.349976,669.700012,565.729553,5318060
2010-10-05,672.000000,677.500000,666.200012,668.349976,564.589050,3989613
2010-10-06,673.950012,685.000000,671.099976,678.250000,572.952148,5549970
2010-10-07,680.000000,682.000000,647.099976,649.700012,548.834534,7710573
2010-10-08,654.950012,658.950012,619.299988,626.599976,529.320740,15657736
2010-10-11,644.750000,644.750000,631.250000,640.099976,540.724854,4675599
2010-10-12,641.000000,642.000000,625.000000,633.349976,535.022766,4604571
2010-10-13,636.599976,640.000000,631.500000,637.849976,538.824158,7070501
2010-10-14,640.650024,659.400024,640.650024,652.500000,551.199768,7999536
2010-10-15,645.599976,658.599976,631.099976,635.849976,537.134705,4569540
2010-10-18,652.900024,652.900024,625.000000,646.049988,545.751221,4662900
2010-10-19,650.049988,652.549988,630.500000,633.150024,534.853943,4659777
2010-10-20,625.000000,629.500000,614.099976,615.700012,520.112976,7034978
2010-10-21,619.049988,631.799988,617.849976,628.400024,530.841309,4654563
2010-10-22,632.000000,633.000000,616.000000,617.500000,521.633545,5741070
2010-10-25,624.400024,630.799988,619.099976,620.250000,523.956665,5557203
2010-10-26,621.599976,624.950012,602.799988,605.650024,511.623199,8082818
2010-10-27,602.250000,616.900024,601.900024,614.900024,519.437134,6989113
2010-10-28,617.500000,619.400024,601.099976,603.849976,510.102631,7831172
2010-10-29,605.099976,605.450012,581.000000,589.400024,497.896118,7345044
2010-11-01,600.250000,602.950012,590.599976,591.900024,500.007935,5511066
2010-11-02,594.450012,601.700012,588.000000,599.049988,506.047943,6050590
2010-11-03,603.200012,613.400024,601.650024,609.599976,514.959900,4992288
2010-11-04,617.500000,622.599976,615.099976,621.500000,525.012634,4223325
2010-11-08,627.299988,638.650024,620.799988,633.200012,534.896118,6782054
2010-11-09,635.400024,644.849976,632.900024,641.299988,541.738586,5576576
2010-11-10,641.900024,647.500000,636.000000,637.400024,538.444031,3410366
2010-11-11,638.599976,648.400024,627.349976,631.049988,533.079895,4895910
2010-11-12,628.599976,630.799988,603.500000,606.950012,512.721436,6890023
2010-11-15,621.900024,623.900024,608.099976,618.299988,522.309326,7086783
2010-11-16,620.900024,623.950012,594.400024,605.950012,511.876740,8892872
2010-11-18,609.450012,626.500000,596.549988,623.450012,526.659851,7427944
2010-11-19,623.900024,624.349976,601.250000,606.049988,511.961182,5985869
2010-11-22,610.549988,627.049988,608.700012,624.849976,527.842407,4906765
2010-11-23,616.000000,622.799988,602.849976,612.150024,517.114197,5884331
2010-11-24,613.500000,625.599976,612.500000,616.599976,520.873169,6368751
2010-11-25,620.400024,623.599976,600.099976,602.700012,509.131165,5886194
2010-11-26,606.400024,608.150024,581.700012,598.799988,505.836670,8551701
2010-11-29,600.200012,605.000000,585.799988,591.849976,499.965668,5725583
2010-11-30,589.000000,589.000000,574.099976,584.799988,494.010162,7829179
2010-12-01,587.900024,614.799988,587.000000,613.549988,518.296753,6227503
2010-12-02,621.900024,630.299988,616.549988,622.750000,526.068481,5541163
2010-12-03,623.500000,624.799988,606.400024,614.549988,519.141541,4493647
2010-12-06,621.900024,639.900024,620.000000,635.049988,536.458801,8358442
2010-12-07,639.400024,644.349976,633.099976,639.349976,540.091309,6892610
2010-12-08,635.400024,636.299988,621.200012,624.250000,527.335571,4842778
2010-12-09,628.500000,630.000000,600.099976,604.549988,510.694092,5908934
2010-12-10,602.750000,621.000000,594.450012,619.000000,522.900696,5080436
2010-12-13,620.000000,634.000000,616.799988,631.000000,533.037659,5208415
2010-12-14,633.000000,649.000000,632.000000,646.599976,546.215759,5697913
2010-12-15,644.849976,652.650024,636.750000,642.750000,542.963501,5868371
2010-12-16,645.000000,662.650024,641.799988,660.400024,557.873352,9004384
2010-12-20,654.099976,671.799988,653.299988,666.400024,562.941772,6483762
2010-12-21,667.099976,678.750000,666.299988,676.200012,571.220337,4329791
2010-12-22,677.299988,682.700012,666.799988,672.900024,568.432678,6263393
2010-12-23,675.049988,677.799988,659.250000,661.349976,558.675781,5126417
2010-12-24,659.799988,675.700012,655.049988,672.849976,568.390442,3964660
2010-12-27,672.150024,678.000000,661.549988,662.549988,559.689575,2795912
2010-12-28,665.000000,669.750000,662.700012,665.000000,561.759216,2142095
2010-12-29,667.250000,672.000000,666.000000,668.049988,564.335632,2184895
2010-12-30,670.599976,676.599976,670.000000,672.750000,568.305969,3546859
2010-12-31,675.200012,684.299988,672.000000,680.400024,574.768372,3986647
2011-01-03,685.200012,707.500000,685.099976,704.049988,594.746765,6654183
2011-01-04,708.599976,713.900024,693.250000,694.700012,586.848389,7941862
2011-01-05,696.500000,696.650024,677.250000,680.950012,575.233032,4927314
2011-01-06,687.750000,690.849976,681.500000,683.299988,577.218079,3796821
2011-01-07,684.500000,687.950012,656.150024,661.250000,558.591370,5833137
2011-01-10,660.000000,665.700012,645.000000,650.700012,549.679321,6248386
2011-01-11,649.000000,660.400024,640.750000,646.549988,546.173584,5881549
2011-01-12,648.099976,658.599976,626.250000,648.900024,548.158752,8540118
2011-01-13,651.799988,656.000000,635.000000,637.549988,538.570801,6814063
2011-01-14,635.000000,636.599976,617.500000,622.450012,525.815002,6774083
2011-01-17,617.150024,628.000000,613.200012,625.650024,528.518311,5086554
2011-01-18,627.000000,638.799988,627.000000,632.599976,534.389282,5859522
2011-01-19,633.900024,644.500000,633.049988,639.599976,540.302490,5766370
2011-01-20,633.900024,643.250000,630.599976,634.200012,535.740967,6370340
2011-01-21,630.250000,635.000000,627.000000,629.549988,531.812744,3699447
2011-01-24,628.900024,652.299988,625.000000,649.250000,548.454346,6239754
2011-01-25,650.400024,664.500000,650.299988,655.349976,553.607361,5957137
2011-01-27,657.200012,660.400024,647.299988,650.099976,549.172363,5277240
2011-01-28,647.000000,654.500000,630.200012,637.450012,538.486328,4677143
2011-01-31,621.000000,641.950012,618.000000,639.700012,540.387024,6847368
2011-02-01,637.450012,642.799988,627.099976,631.750000,533.671265,6381790
2011-02-02,631.099976,634.950012,615.799988,626.250000,529.025085,15400454
2011-02-03,625.700012,640.900024,625.700012,638.099976,539.035400,5446815
2011-02-04,637.750000,652.000000,632.000000,635.900024,537.176941,7009139
2011-02-07,639.700012,645.500000,634.099976,640.400024,540.978394,5215202
2011-02-08,645.099976,645.099976,616.299988,619.700012,523.492004,6296400
2011-02-09,618.900024,620.700012,595.150024,599.150024,506.132355,8262906
2011-02-10,599.000000,604.500000,581.150024,600.549988,507.315033,8597850
2011-02-11,602.000000,602.900024,575.099976,595.299988,502.880066,8848231
2011-02-14,607.299988,623.000000,599.500000,620.250000,523.956665,5332188
2011-02-15,624.000000,627.000000,612.000000,616.599976,520.873169,5880897
2011-02-16,610.000000,644.500000,605.799988,641.400024,541.823120,10190332
2011-02-17,644.000000,657.000000,641.549988,655.099976,553.396179,6194671
2011-02-18,656.599976,661.400024,634.150024,638.349976,539.246582,5729230
2011-02-21,641.400024,641.400024,622.349976,637.450012,538.486328,5239382
2011-02-22,630.900024,631.000000,620.299988,624.349976,527.420105,5021610
2011-02-23,622.900024,737.000000,614.450012,627.000000,529.658630,4404726
